,id,title,content,cluster
11327,1473836981744_PTT02R,[其他] 105年09月14日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年09月14日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 8.08 11.39 -3.31 自營商(避險) 27.06 28.86 -1.80 投 信 17.14 17.77 -0.62 外資及陸資 341.87 410.73 -68.87 =========================================================== 合 計 394.16 468.76 -74.60 法人成交比重51.33% ,5
11426,1474268019977_PTT02R,[其他] 105年09月19日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年09月19日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.83 13.41 -0.57 自營商(避險) 45.09 52.27 -7.17 投 信 8.20 6.41 +1.78 外資及陸資 415.98 303.25 +112.73 =========================================================== 合 計 482.10 375.34 +106.76 法人成交比重44.20% ,5
11467,1474354802992_PTT02R,[其他] 105年09月20日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年09月20日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.12 10.16 -0.04 自營商(避險) 34.19 44.93 -10.75 投 信 10.29 7.05 +3.24 外資及陸資 231.19 221.90 +9.30 =========================================================== 合 計 285.79 284.04 +1.75 法人成交比重41.60% ,5
11506,1474441047587_PTT02R,[其他] 105年09月21日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年09月21日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.38 14.15 -3.32 自營商(避險) 37.11 54.19 -17.09 投 信 9.51 9.52 -0.02 外資及陸資 258.82 189.54 +69.27 =========================================================== 合 計 316.26 267.41 +48.85 法人成交比重41.14% ,5
11542,1474530411462_PTT02R,[其他] 105年09月22日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年09月22日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 8.11 10.04 -1.93 自營商(避險) 35.39 43.94 -8.55 投 信 13.04 10.46 +2.58 外資及陸資 195.03 173.19 +21.85 =========================================================== 合 計 251.58 237.63 +13.95 法人成交比重34.70% ,5
11576,1474613496567_PTT02R,[其他] 105年09月23日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年09月23日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 6.65 10.42 -3.77 自營商(避險) 27.86 32.74 -4.89 投 信 6.59 6.60 -0.01 外資及陸資 237.08 189.42 +47.66 =========================================================== 合 計 278.18 239.18 +38.99 法人成交比重40.12% ,5
11710,1474872702784_PTT02R,[其他] 105年09月26日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年09月26日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 6.53 8.58 -2.04 自營商(避險) 23.30 27.09 -3.79 投 信 3.90 5.78 -1.87 外資及陸資 155.62 187.52 -31.89 =========================================================== 合 計 189.36 228.96 -39.60 法人成交比重38.75% ,5
11784,1475133444350_PTT02R,[其他] 105年09月29日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年09月29日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 8.61 14.07 -5.46 自營商(避險) 32.42 40.75 -8.34 投 信 9.03 9.27 -0.24 外資及陸資 444.01 310.60 +133.42 =========================================================== 合 計 494.07 374.69 +119.38 法人成交比重49.43% ,5
11836,1475219301129_PTT02R,[其他] 105年09月30日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年09月30日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 8.70 13.87 -5.16 自營商(避險) 35.55 30.71 +4.84 投 信 10.11 9.75 +0.35 外資及陸資 246.30 323.02 -76.72 =========================================================== 合 計 300.66 377.35 -76.69 法人成交比重46.62% ,5
11922,1475477966216_PTT02R,[其他] 105年10月03日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月03日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.22 8.20 +1.02 自營商(避險) 25.50 24.23 +1.27 投 信 7.67 7.29 +0.38 外資及陸資 167.64 140.08 +27.56 =========================================================== 合 計 210.03 179.80 +30.23 法人成交比重35.60% ,5
11970,1475564791315_PTT02R,[其他] 105年10月04日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月04日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.26 6.10 +3.16 自營商(避險) 24.05 25.79 -1.74 投 信 4.82 12.85 -8.03 外資及陸資 209.24 164.93 +44.32 =========================================================== 合 計 247.37 209.66 +37.71 法人成交比重37.69% ,5
12004,1475651280288_PTT02R,[其他] 105年10月05日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月05日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.21 11.48 -2.27 自營商(避險) 31.84 25.56 +6.28 投 信 8.21 10.38 -2.17 外資及陸資 186.44 163.49 +22.96 =========================================================== 合 計 235.71 210.91 +24.80 法人成交比重37.20% ,5
12044,1475736519215_PTT02R,[其他] 105年10月06日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月06日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.47 13.40 -3.93 自營商(避險) 33.00 27.52 +5.48 投 信 7.06 9.22 -2.15 外資及陸資 170.12 188.61 -18.49 =========================================================== 合 計 219.65 238.75 -19.10 法人成交比重37.13% ,5
12089,1475824086108_PTT02R,[其他] 105年10月07日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月07日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 7.12 9.29 -2.17 自營商(避險) 25.78 25.98 -0.20 投 信 12.70 10.35 +2.34 外資及陸資 158.38 175.14 -16.76 =========================================================== 合 計 203.98 220.77 -16.79 法人成交比重34.95% ,5
12208,1476169143379_PTT02R,[其他] 105年10月11日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月11日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.56 20.29 -10.73 自營商(避險) 42.13 38.35 +3.78 投 信 8.06 10.75 -2.70 外資及陸資 275.78 251.29 +24.49 =========================================================== 合 計 335.53 320.68 +14.85 法人成交比重37.21% ,5
12254,1476255787939_PTT02R,[其他] 105年10月12日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月12日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 7.97 11.73 -3.76 自營商(避險) 36.88 31.10 +5.78 投 信 7.61 9.86 -2.25 外資及陸資 219.41 205.34 +14.07 =========================================================== 合 計 271.87 258.03 +13.84 法人成交比重40.94% ,5
12296,1476343901410_PTT02R,[其他] 105年10月13日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月13日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.68 13.34 -0.65 自營商(避險) 37.03 37.31 -0.29 投 信 11.13 10.27 +0.86 外資及陸資 236.34 301.98 -65.65 =========================================================== 合 計 297.18 362.91 -65.73 法人成交比重45.86% ,5
12335,1476428589207_PTT02R,[其他] 105年10月14日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月14日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 7.05 13.81 -6.76 自營商(避險) 31.17 29.94 +1.22 投 信 6.34 9.30 -2.97 外資及陸資 175.18 205.06 -29.88 =========================================================== 合 計 219.74 258.12 -38.38 法人成交比重35.63% ,5
12420,1476688279394_PTT02R,[其他] 105年10月17日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月17日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 6.98 11.90 -4.94 自營商(避險) 43.18 29.60 +13.57 投 信 8.20 8.93 -0.73 外資及陸資 210.01 217.74 -7.73 =========================================================== 合 計 268.34 268.17 +0.17 法人成交比重44.08% ,5
12450,1476774405139_PTT02R,[其他] 105年10月18日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月18日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 8.11 8.77 +2.34 自營商(避險) 32.23 28.84 +3.39 投 信 7.55 7.92 -0.37 外資及陸資 244.82 217.26 +27.56 =========================================================== 合 計 292.71 259.79 +32.92 法人成交比重44.20% ,5
12496,1476859862166_PTT02R,Fw: [其他] 105年10月19日三大法人買賣金額統計表, 作者: coconing (證 ㄓㄥˋ 券 ㄑㄩㄢˋ) 看板: Option 標題: [其他] 105年10月19日三大法人買賣金額統計表 時間: Wed Oct 19 14:44:32 2016 http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月19日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 16.31 10.11 +6.20 自營商(避險) 39.21 42.33 -3.12 投 信 13.80 10.50 +3.30 外資及陸資 257.36 197.19 +60.17 =========================================================== 合 計 326.69 260.14 +66.55 法人成交比重40.69% ,5
12526,1476946548943_PTT02R,[其他] 105年10月20日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月20日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.38 8.40 +1.98 自營商(避險) 32.73 34.53 -1.80 投 信 19.66 13.61 +6.05 外資及陸資 160.96 135.19 +25.77 =========================================================== 合 計 223.73 191.73 +32.00 法人成交比重32.66% ,5
12570,1477034112365_PTT02R,[其他] 105年10月21日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月21日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.53 13.16 -0.62 自營商(避險) 36.00 38.19 -2.18 投 信 14.12 10.28 +3.84 外資及陸資 276.50 288.08 -11.58 =========================================================== 合 計 339.15 349.70 -10.54 法人成交比重46.10% ,5
12661,1477291871177_PTT02R,[其他] 105年10月24日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月24日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 6.14 5.05 +1.08 自營商(避險) 47.17 29.81 +17.36 投 信 7.55 4.98 +2.56 外資及陸資 153.09 157.94 -4.85 =========================================================== 合 計 213.93 197.78 +16.15 法人成交比重36.27% ,5
12697,1477378756134_PTT02R,[其他] 105年10月25日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月25日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.41 7.10 +2.30 自營商(避險) 40.77 39.05 +1.72 投 信 9.93 8.43 +1.49 外資及陸資 195.14 169.80 +25.34 =========================================================== 合 計 255.24 224.38 +30.86 法人成交比重37.30% ,5
12740,1477465805441_PTT02R,[其他] 105年10月26日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月26日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 7.68 6.04 +1.64 自營商(避險) 33.13 36.16 -3.03 投 信 6.92 6.39 +0.53 外資及陸資 175.35 198.43 -23.07 =========================================================== 合 計 223.07 247.00 -23.93 法人成交比重39.54% ,5
12791,1477551657236_PTT02R,[其他] 105年10月27日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月27日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 8.90 6.10 +2.80 自營商(避險) 38.94 37.88 +1.06 投 信 8.43 6.75 +1.68 外資及陸資 160.13 240.64 -80.51 =========================================================== 合 計 216.40 291.38 -74.98 法人成交比重38.21% ,5
12837,1477637752740_PTT02R,[其他] 105年10月28日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月28日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 6.53 10.26 -3.73 自營商(避險) 28.41 31.57 -3.16 投 信 7.00 7.41 -0.41 外資及陸資 183.17 191.78 -8.61 =========================================================== 合 計 225.11 241.02 -15.91 法人成交比重38.29% ,5
12908,1477897427694_PTT02R,[其他] 105年10月31日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年10月31日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 6.26 7.09 -0.83 自營商(避險) 33.72 35.49 -1.77 投 信 3.77 4.58 -0.80 外資及陸資 191.03 218.89 -27.86 =========================================================== 合 計 234.78 266.04 -31.26 法人成交比重42.49% ,5
12941,1477983837149_PTT02R,[其他] 105年11月01日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月01日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 4.73 5.93 -1.20 自營商(避險) 26.97 28.21 -1.24 投 信 3.07 6.16 -3.10 外資及陸資 138.57 163.83 -25.26 =========================================================== 合 計 173.34 204.13 -30.79 法人成交比重38.70% ,5
12977,1478069670978_PTT02R,[其他] 105年11月02日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月02日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.84 11.20 -1.35 自營商(避險) 34.83 35.26 -0.43 投 信 3.54 7.26 -3.72 外資及陸資 135.47 187.06 -51.59 =========================================================== 合 計 183.69 240.78 -57.09 法人成交比重33.35% ,5
13018,1478158020337_PTT02R,[其他] 105年11月03日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月03日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 7.63 11.66 -4.03 自營商(避險) 31.70 32.24 -0.53 投 信 5.46 18.07 -12.61 外資及陸資 176.74 216.56 -39.82 =========================================================== 合 計 221.53 278.53 -56.99 法人成交比重37.46% ,5
13062,1478243384600_PTT02R,[其他] 105年11月04日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月04日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 6.41 6.15 +0.26 自營商(避險) 33.35 30.49 +2.86 投 信 6.36 7.59 -1.24 外資及陸資 129.39 177.43 -48.04 =========================================================== 合 計 175.51 221.67 -46.16 法人成交比重37.69% ,5
13149,1478502863151_PTT02R,[其他] 105年11月07日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月07日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 13.25 4.09 +9.16 自營商(避險) 32.14 31.15 +0.99 投 信 10.64 6.02 +4.61 外資及陸資 141.38 179.24 -37.86 =========================================================== 合 計 197.40 220.51 -23.11 法人成交比重37.84% ,5
13197,1478589032979_PTT02R,[其他] 105年11月08日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月08日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.69 7.17 +2.52 自營商(避險) 33.10 37.31 -4.21 投 信 11.46 9.14 +2.32 外資及陸資 158.95 136.93 +22.02 =========================================================== 合 計 213.20 190.56 +22.64 法人成交比重35.28% ,5
13251,1478675108385_PTT02R,[其他] 105年11月09日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月09日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 17.17 28.61 -11.44 自營商(避險) 82.14 98.58 -16.44 投 信 8.78 13.13 -4.35 外資及陸資 222.82 366.90 -144.08 =========================================================== 合 計 330.91 507.22 -176.31 法人成交比重35.22% ,5
13317,1478761023962_PTT02R,[其他] 105年11月10日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月10日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 19.94 13.85 +6.09 自營商(避險) 60.44 36.59 +23.85 投 信 16.43 11.79 +4.64 外資及陸資 249.98 254.23 -4.25 =========================================================== 合 計 346.79 316.45 +30.34 法人成交比重37.44% ,5
13389,1478848070774_PTT02R,[其他] 105年11月11日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月11日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.33 11.23 +1.10 自營商(避險) 61.95 52.96 +9.00 投 信 11.26 14.82 -3.57 外資及陸資 287.26 526.86 -239.60 =========================================================== 合 計 372.80 605.87 -233.08 法人成交比重43.20% ,5
13491,1479106720898_PTT02R,[其他] 105年11月14日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月14日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 13.73 12.50 +1.23 自營商(避險) 60.48 48.50 +11.98 投 信 11.12 14.16 -3.04 外資及陸資 242.25 393.96 -151.71 =========================================================== 合 計 327.58 469.11 -141.53 法人成交比重41.13% ,5
13548,1479193768763_PTT02R,[其他] 105年11月15日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月15日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.55 8.82 +0.73 自營商(避險) 38.15 41.64 -3.49 投 信 12.41 7.48 +4.93 外資及陸資 212.82 338.14 -125.32 =========================================================== 合 計 272.94 396.08 -123.14 法人成交比重42.23% ,5
13591,1479279899624_PTT02R,[其他] 105年11月16日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月16日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 14.11 13.25 +0.86 自營商(避險) 38.27 34.17 +4.10 投 信 10.97 9.00 +1.97 外資及陸資 241.23 321.50 -80.27 =========================================================== 合 計 304.58 377.91 -73.33 法人成交比重44.39% ,5
13629,1479365859507_PTT02R,[其他] 105年11月17日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月17日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 8.32 12.34 -4.03 自營商(避險) 31.57 34.23 -2.65 投 信 8.60 6.59 +2.01 外資及陸資 185.94 227.41 -41.47 =========================================================== 合 計 234.43 280.57 -46.14 法人成交比重36.29% ,5
13676,1479452711741_PTT02R,[其他] 105年11月18日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月18日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.09 7.17 +2.92 自營商(避險) 34.93 30.30 +4.63 投 信 10.34 5.98 +4.36 外資及陸資 187.37 248.66 -61.29 =========================================================== 合 計 242.73 292.10 -49.38 法人成交比重39.08% ,5
13759,1479711559298_PTT02R,[其他] 105年11月21日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月21日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.42 6.77 +2.65 自營商(避險) 49.09 27.11 +21.98 投 信 13.14 8.77 +4.37 外資及陸資 146.07 167.89 -21.81 =========================================================== 合 計 217.72 210.54 +7.18 法人成交比重34.49% ,5
13831,1479798539336_PTT02R,[其他] 105年11月22日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月22日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 16.68 11.65 +5.02 自營商(避險) 53.36 42.20 +11.15 投 信 12.86 9.43 +3.43 外資及陸資 243.79 201.84 +41.95 =========================================================== 合 計 326.68 265.13 +61.56 法人成交比重36.78% ,5
13902,1479884166273_PTT02R,[其他] 105年11月23日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月23日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.33 9.37 +2.96 自營商(避險) 46.55 38.93 +7.62 投 信 7.63 7.19 +0.44 外資及陸資 200.69 179.54 +21.16 =========================================================== 合 計 267.20 235.03 +32.17 法人成交比重33.87% ,5
13976,1479970636180_PTT02R,[其他] 105年11月24日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月24日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 8.54 6.35 +2.19 自營商(避險) 38.39 33.81 +4.58 投 信 7.24 5.40 +1.83 外資及陸資 116.22 153.60 -37.37 =========================================================== 合 計 170.39 199.17 -28.78 法人成交比重29.21% ,5
14025,1480056721313_PTT02R,[其他] 105年11月25日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月25日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 7.46 7.61 -0.15 自營商(避險) 38.74 33.44 +5.30 投 信 6.23 5.91 +0.32 外資及陸資 115.65 109.68 +5.97 =========================================================== 合 計 168.08 156.64 +11.44 法人成交比重27.88% ,5
14091,1480315748962_PTT02R,[其他] 105年11月28日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月28日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.25 11.15 -0.90 自營商(避險) 46.82 46.31 +0.51 投 信 9.02 6.77 +2.25 外資及陸資 193.69 148.67 +45.02 =========================================================== 合 計 259.78 212.90 +46.88 法人成交比重33.16% ,5
14123,1480402784039_PTT02R,[其他] 105年11月29日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月29日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.80 9.67 +1.13 自營商(避險) 51.98 42.56 +9.42 投 信 11.07 7.98 +3.09 外資及陸資 240.81 241.21 -0.41 =========================================================== 合 計 314.65 301.42 +13.24 法人成交比重41.21% ,5
14167,1480489155733_PTT02R,[其他] 105年11月30日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年11月30日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 8.54 11.24 -2.70 自營商(避險) 39.33 49.10 -9.77 投 信 7.91 6.21 +1.70 外資及陸資 494.92 484.67 +10.25 =========================================================== 合 計 550.69 551.22 -0.53 法人成交比重54.70% ,5
14209,1480576028466_PTT02R,[其他] 105年12月01日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年12月01日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.04 9.37 +2.68 自營商(避險) 47.86 41.06 +6.80 投 信 9.28 9.29 -0.005 外資及陸資 202.66 193.06 +9.60 =========================================================== 合 計 271.85 252.78 +19.07 法人成交比重35.46% ,5
14248,1480661923622_PTT02R,[其他] 105年12月02日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年12月02日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 8.54 9.39 -0.85 自營商(避險) 39.34 44.70 -5.35 投 信 11.38 11.33 +0.05 外資及陸資 181.48 281.31 -99.83 =========================================================== 合 計 240.74 346.73 -105.98 法人成交比重39.30% ,5
14311,1480922205721_PTT02R,[其他] 105年12月05日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年12月05日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 7.12 8.31 -1.19 自營商(避險) 35.55 38.84 -3.30 投 信 8.28 7.16 +1.12 外資及陸資 158.06 218.57 -60.51 =========================================================== 合 計 209.00 272.88 -63.87 法人成交比重38.76% ,5
14343,1481007822463_PTT02R,[其他] 105年12月06日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年12月06日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.93 9.63 +0.30 自營商(避險) 35.78 33.78 +2.00 投 信 9.39 7.89 +1.50 外資及陸資 260.44 193.66 +66.78 =========================================================== 合 計 315.54 244.96 +70.58 法人成交比重39.71% ,5
14375,1481094131960_PTT02R,[其他] 105年12月07日三大法人買賣金額統計表,http://www.twse.com.tw/ch/trading/fund/BFI82U/BFI82U.php 105年12月07日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.25 8.14 +2.11 自營商(避險) 30.30 36.02 -5.72 投 信 8.10 8.08 +0.01 外資及陸資 180.56 162.24 +18.32 =========================================================== 合 計 229.21 214.49 +14.72 法人成交比重34.27% ,5
